bug_id,benchmark,project,agent,mode,hunk_count,hunk_divergence,proximity_class,localization,repair,compile_fail,failed_test_prior,failed_test_after,regression_reduction,fail_to_pass_resolved,no_regressions,failed_tests,num_expected_edits,correct_edits,ote,missed_edits,total_input_tokens,total_output_tokens,cache_creation_tokens,cache_read_tokens,time_duration_s
Math_37,hunk4j,Math,gemini,vanilla,2,0.1391,Cluster,1,1,0,4,0,4,,,,1,1,1,0,1911849,2558,,,131441
Math_38,hunk4j,Math,gemini,vanilla,2,0.2717,Nucleus,1,0,0,1,13,-12,,,,1,1,1,0,25303461,11497,,,1556951
Math_44,hunk4j,Math,gemini,vanilla,3,0.4213,Nucleus,0,0,0,1,2,-1,,,,1,0,1,1,10768696,20025,,,734043
Math_46,hunk4j,Math,gemini,vanilla,2,0.0000,Cluster,0,1,0,2,0,2,,,,1,0,1,1,248696,709,,,47962
Math_47,hunk4j,Math,gemini,vanilla,4,0.8268,Cluster,1,1,0,2,0,2,,,,1,1,0,0,230569,586,,,30061
Math_49,hunk4j,Math,gemini,vanilla,4,0.0000,Cluster,1,1,0,1,0,1,,,,1,1,0,0,184082,969,,,42399
Math_52,hunk4j,Math,gemini,vanilla,2,0.1243,Nucleus,0,0,0,1,1,0,,,,1,0,0,1,94258,314,,,19807
Math_54,hunk4j,Math,gemini,vanilla,2,0.4592,Cluster,1,1,0,1,0,1,,,,1,1,0,0,1096440,2338,,,100922
Math_55,hunk4j,Math,gemini,vanilla,2,0.0000,Nucleus,1,0,0,1,1,0,,,,1,1,0,0,2497610,5610,,,442159
Math_61,hunk4j,Math,gemini,vanilla,2,0.4455,Cluster,1,0,0,1,2,-1,,,,1,1,0,0,519685,1193,,,94370
Math_62,hunk4j,Math,gemini,vanilla,2,0.3868,Cluster,1,1,0,1,0,1,,,,1,1,0,0,129348,547,,,22965
Math_64,hunk4j,Math,gemini,vanilla,10,1.1211,Nucleus,1,1,0,2,0,2,,,,1,1,0,0,1970211,4270,,,184597
Math_65,hunk4j,Math,gemini,vanilla,2,0.3619,Cluster,1,1,0,1,0,1,,,,1,1,0,0,172404,1146,,,32209
Math_66,hunk4j,Math,gemini,vanilla,6,0.6360,Cluster,0,0,0,4,4,0,,,,1,0,0,1,8527201,18788,,,955354
Math_68,hunk4j,Math,gemini,vanilla,5,0.6137,Cluster,1,0,1,2,0,undefined,,,,1,1,0,0,22221019,34948,,,1430417
Math_72,hunk4j,Math,gemini,vanilla,2,0.1693,Nucleus,1,1,0,1,0,1,,,,1,1,0,0,204355,2059,,,32247
Math_76,hunk4j,Math,gemini,vanilla,2,0.0198,Cluster,1,0,0,2,4,-2,,,,1,1,0,0,16491448,31217,,,795511
Math_77,hunk4j,Math,gemini,vanilla,2,0.3020,Orbit,1,1,0,2,0,2,,,,2,2,0,0,237273,954,,,27511
Math_78,hunk4j,Math,gemini,vanilla,2,0.0000,Nucleus,0,0,0,1,1,0,,,,1,0,0,1,2360376,8716,,,1277646
Math_81,hunk4j,Math,gemini,vanilla,3,0.7743,Cluster,1,0,0,1,16,-15,,,,1,1,0,0,26917787,24131,,,1524879
Math_83,hunk4j,Math,gemini,vanilla,2,0.3031,Cluster,0,0,0,1,1,0,,,,1,0,0,1,546246,3840,,,461506
Math_84,hunk4j,Math,gemini,vanilla,2,0.2806,Nucleus,1,1,0,2,0,2,,,,1,1,0,0,887574,5772,,,132236
Math_86,hunk4j,Math,gemini,vanilla,2,0.0930,Nucleus,1,1,0,2,0,2,,,,1,1,0,0,200175,988,,,49858
Math_90,hunk4j,Math,gemini,vanilla,2,0.1773,Nucleus,1,1,0,1,0,1,,,,1,1,1,0,818086,6331,,,140322
Math_92,hunk4j,Math,gemini,vanilla,3,0.3219,Cluster,1,1,0,1,0,1,,,,1,1,0,0,406672,2346,,,43578
Math_93,hunk4j,Math,gemini,vanilla,3,0.4007,Cluster,1,1,0,1,0,1,,,,1,1,1,0,606897,1950,,,65493
Math_98,hunk4j,Math,gemini,vanilla,2,0.1564,Orbit,1,1,0,2,0,2,,,,2,2,0,0,411507,811,,,28469
Math_99,hunk4j,Math,gemini,vanilla,2,0.3754,Cluster,1,1,0,2,0,2,,,,1,1,0,0,458073,1243,,,49461
Math_100,hunk4j,Math,gemini,vanilla,2,0.2902,Cluster,1,1,0,1,0,1,,,,1,1,0,0,141484,1128,,,23856
Math_106,hunk4j,Math,gemini,vanilla,2,0.0000,Nucleus,0,0,0,1,1,0,,,,1,0,0,1,173522,1613,,,72017
Mockito_2,hunk4j,Mockito,gemini,vanilla,3,0.3955,Cluster,1,1,0,3,0,3,,,,1,1,2,0,2472592,3940,,,110000
Mockito_3,hunk4j,Mockito,gemini,vanilla,2,0.2578,Cluster,1,1,0,9,0,9,,,,1,1,0,0,1340256,7900,,,646733
Mockito_4,hunk4j,Mockito,gemini,vanilla,3,0.4681,Cluster,1,0,0,4,1,3,,,,1,1,0,0,2933265,72933,,,1270042
Mockito_6,hunk4j,Mockito,gemini,vanilla,20,0.4665,Cluster,1,1,0,7,0,7,,,,1,1,6,0,2104089,18930,,,202101
Mockito_9,hunk4j,Mockito,gemini,vanilla,2,0.3600,Cluster,1,1,0,3,0,3,,,,1,1,0,0,276347,2247,,,48240
Mockito_10,hunk4j,Mockito,gemini,vanilla,3,0.5801,Cluster,1,0,1,1,0,undefined,,,,1,1,2,0,4337311,16115,,,330990
Mockito_14,hunk4j,Mockito,gemini,vanilla,4,0.7337,Orbit,0,0,0,1,1,0,,,,2,0,0,2,140219,491,,,23147
Mockito_15,hunk4j,Mockito,gemini,vanilla,2,0.5614,Cluster,0,0,0,1,1,0,,,,1,0,0,1,231558,1635,,,64764
Mockito_16,hunk4j,Mockito,gemini,vanilla,3,0.7631,Fragment,0,0,0,1,6,-5,,,,2,1,5,1,23077748,34418,,,1248179
Mockito_17,hunk4j,Mockito,gemini,vanilla,4,0.8150,Fragment,0,1,0,1,0,1,,,,2,1,0,1,1424396,5327,,,116002
Mockito_19,hunk4j,Mockito,gemini,vanilla,9,1.0507,Sprawl,0,0,0,1,11,-10,,,,5,1,0,4,6051302,23347,,,501961
Mockito_20,hunk4j,Mockito,gemini,vanilla,2,0.4586,Nucleus,1,1,0,8,0,8,,,,1,1,2,0,2562822,5948,,,162603
Mockito_21,hunk4j,Mockito,gemini,vanilla,2,0.0000,Cluster,1,1,0,1,0,1,,,,1,1,2,0,1107038,11387,,,150364
Mockito_23,hunk4j,Mockito,gemini,vanilla,5,0.6523,Cluster,1,0,0,1,5,-4,,,,1,1,1,0,4059373,7047,,,1185019
Mockito_25,hunk4j,Mockito,gemini,vanilla,5,0.5339,Cluster,1,0,1,6,0,undefined,,,,1,1,1,0,6102286,15898,,,857083
Mockito_30,hunk4j,Mockito,gemini,vanilla,2,0.5317,Fragment,1,1,0,1,0,1,,,,2,2,0,0,317222,2989,,,51241
Mockito_31,hunk4j,Mockito,gemini,vanilla,2,0.4475,Cluster,1,1,0,1,0,1,,,,1,1,0,0,193294,2655,,,34756
Mockito_32,hunk4j,Mockito,gemini,vanilla,2,0.5005,Cluster,1,1,0,1,0,1,,,,1,1,0,0,380475,2307,,,43923
Mockito_35,hunk4j,Mockito,gemini,vanilla,3,0.2683,Cluster,1,0,0,4,7,-3,,,,1,1,2,0,1660743,4996,,,418969
Mockito_36,hunk4j,Mockito,gemini,vanilla,2,0.3424,Cluster,0,0,0,2,2,0,,,,1,0,0,1,122513,426,,,21215
Time_1,hunk4j,Time,gemini,vanilla,2,0.4043,Sprawl,0,0,0,1,3,-2,,,,2,1,0,1,25675575,32185,,,1507651
Time_2,hunk4j,Time,gemini,vanilla,3,0.6818,Sprawl,0,0,0,1,1,0,,,,2,1,0,1,1306545,6959,,,512118
Time_3,hunk4j,Time,gemini,vanilla,10,0.4919,Cluster,0,1,0,5,0,5,,,,1,0,1,1,1565168,4139,,,102245
Time_6,hunk4j,Time,gemini,vanilla,3,0.5221,Cluster,1,0,0,5,47,-42,,,,1,1,1,0,10324050,18115,,,1080068
Time_9,hunk4j,Time,gemini,vanilla,3,0.3134,Cluster,1,1,0,1,0,1,,,,1,1,0,0,1172349,2789,,,106942
Time_10,hunk4j,Time,gemini,vanilla,2,0.2891,Cluster,0,1,0,2,0,2,,,,1,0,2,1,324468,1325,,,40142
Time_12,hunk4j,Time,gemini,vanilla,4,0.4187,Orbit,1,1,0,8,0,8,,,,2,2,0,0,792425,2413,,,63666
Time_13,hunk4j,Time,gemini,vanilla,3,0.6217,Cluster,1,1,0,1,0,1,,,,1,1,0,0,1212441,4679,,,116124
Time_23,hunk4j,Time,gemini,vanilla,2,0.1468,Nucleus,1,0,0,1,1,0,,,,1,1,0,0,22524101,12089,,,1385347
Time_26,hunk4j,Time,gemini,vanilla,8,0.6130,Sprawl,0,0,0,8,8,0,,,,3,1,0,2,552198,1257,,,110788
Codec_6,hunk4j,Codec,gemini,vanilla,3,0.4685,Nucleus,1,1,0,1,0,1,,,,1,1,0,0,1046830,4012,,,121532
Math_71,hunk4j,Math,gemini,vanilla,2,0.0645,Orbit,0,0,1,2,0,undefined,,,,2,0,0,2,26042691,47122,,,1388755
Chart_2,hunk4j,Chart,qwen,vanilla,2,0.0234,Cluster,0,0,0,2,2,0,,,,1,0,0,1,2087517,11170,,,292.45
Chart_4,hunk4j,Chart,qwen,vanilla,2,0.2093,Nucleus,0,0,0,22,22,0,,,,1,0,0,1,1958913,5738,,,276.36
Chart_14,hunk4j,Chart,qwen,vanilla,4,0.0000,Orbit,1,1,0,4,0,4,,,,2,2,0,0,2295688,5318,,,262.3
Chart_15,hunk4j,Chart,qwen,vanilla,2,0.2668,Cluster,0,1,0,1,0,1,,,,1,0,1,1,3500715,18521,,,449.38
Chart_16,hunk4j,Chart,qwen,vanilla,2,0.4693,Cluster,0,0,0,8,8,0,,,,1,0,0,1,18480,230,,,2.03
Chart_18,hunk4j,Chart,qwen,vanilla,3,0.6569,Orbit,1,0,0,4,2,2,,,,2,2,0,0,6499263,10775,,,1097.81
Chart_19,hunk4j,Chart,qwen,vanilla,2,0.0000,Cluster,1,0,0,2,1,1,,,,1,1,0,0,3501479,5147,,,697.43
Chart_21,hunk4j,Chart,qwen,vanilla,3,0.6929,Cluster,0,0,0,1,1,0,,,,1,0,0,1,866831,10938,,,199.82
Chart_22,hunk4j,Chart,qwen,vanilla,4,0.7375,Cluster,0,0,0,6,6,0,,,,1,0,0,1,18481,177,,,2.29
Chart_25,hunk4j,Chart,qwen,vanilla,6,0.6392,Cluster,1,1,0,4,0,4,,,,1,1,0,0,2107772,7450,,,275.14
Cli_1,hunk4j,Cli,qwen,vanilla,10,0.9280,Cluster,1,1,0,1,0,1,,,,1,1,0,0,941582,5629,,,134.01
Cli_7,hunk4j,Cli,qwen,vanilla,2,0.2329,Cluster,0,0,0,1,1,0,,,,1,0,0,1,18487,196,,,2.17
Cli_10,hunk4j,Cli,qwen,vanilla,2,0.3527,Cluster,0,1,0,1,0,1,,,,1,0,1,1,756454,2787,,,89.12
Cli_13,hunk4j,Cli,qwen,vanilla,3,0.6066,Sprawl,0,0,0,1,1,0,,,,3,1,0,2,2563180,7819,,,527.41
Cli_14,hunk4j,Cli,qwen,vanilla,2,0.1311,Nucleus,0,0,0,1,1,0,,,,1,0,0,1,213391,802,,,30.21
Cli_16,hunk4j,Cli,qwen,vanilla,6,0.8500,Sprawl,0,0,0,3,7,-4,,,,4,0,0,4,18500,193,,,5.22
Cli_18,hunk4j,Cli,qwen,vanilla,3,0.6314,Cluster,1,1,0,1,0,1,,,,1,1,0,0,1688706,9405,,,221.72
Cli_21,hunk4j,Cli,qwen,vanilla,6,0.8336,Sprawl,0,1,0,1,0,1,,,,3,1,1,2,2421615,10660,,,293.36
Cli_22,hunk4j,Cli,qwen,vanilla,7,1.0491,Cluster,0,0,0,1,2,-1,,,,1,0,0,1,2479789,18285,,,378.08
Cli_23,hunk4j,Cli,qwen,vanilla,2,0.2270,Nucleus,1,1,0,2,0,2,,,,1,1,0,0,1043173,5146,,,139.34
Cli_26,hunk4j,Cli,qwen,vanilla,2,0.0000,Nucleus,0,0,0,1,1,0,,,,1,0,1,1,2666519,11434,,,370.93
Cli_30,hunk4j,Cli,qwen,vanilla,2,0.0227,Orbit,0,0,1,1,0,undefined,,,,2,1,1,1,1362563,10514,,,266.72
Cli_31,hunk4j,Cli,qwen,vanilla,3,0.4660,Orbit,0,1,0,1,0,1,,,,3,1,0,2,2577870,7486,,,219.03
Cli_33,hunk4j,Cli,qwen,vanilla,2,0.2562,Cluster,0,0,0,1,1,0,,,,1,0,2,1,2055913,11394,,,309.81
Cli_34,hunk4j,Cli,qwen,vanilla,2,0.2433,Orbit,0,0,1,2,0,undefined,,,,2,0,1,2,1375937,7849,,,258.27
Cli_36,hunk4j,Cli,qwen,vanilla,3,0.3925,Orbit,0,1,0,1,0,1,,,,2,1,0,1,785277,3013,,,106.19
Cli_39,hunk4j,Cli,qwen,vanilla,2,0.4628,Cluster,1,1,0,2,0,2,,,,1,1,1,0,2253175,12699,,,365.38
Closure_3,hunk4j,Closure,qwen,vanilla,3,0.6851,Cluster,0,0,0,3,3,0,,,,1,0,0,1,214149,404,,,67.93
Closure_4,hunk4j,Closure,qwen,vanilla,2,0.0000,Nucleus,0,0,0,3,3,0,,,,1,0,0,1,221117,511,,,73.08
Closure_6,hunk4j,Closure,qwen,vanilla,3,0.3840,Cluster,0,0,0,3,3,0,,,,1,0,1,1,4603256,5948,,,686.01
Closure_9,hunk4j,Closure,qwen,vanilla,2,0.3538,Cluster,1,1,0,1,0,1,,,,1,1,0,0,1160594,5046,,,134.37
Closure_16,hunk4j,Closure,qwen,vanilla,2,0.4551,Cluster,1,0,0,2,2,0,,,,1,1,0,0,2259931,9041,,,320.02
Closure_21,hunk4j,Closure,qwen,vanilla,2,0.2097,Nucleus,1,0,0,1,1,0,,,,1,1,0,0,1477305,9375,,,217.34
Closure_24,hunk4j,Closure,qwen,vanilla,2,0.0000,Nucleus,0,0,0,1,1,0,,,,1,0,0,1,201750,358,,,100.27
Closure_25,hunk4j,Closure,qwen,vanilla,2,0.0000,Nucleus,0,0,0,1,1,0,,,,1,0,0,1,2269106,12776,,,307.57
Closure_26,hunk4j,Closure,qwen,vanilla,3,0.4892,Cluster,0,0,0,7,7,0,,,,1,0,0,1,2064428,2544,,,502.06
Closure_27,hunk4j,Closure,qwen,vanilla,3,0.4207,Cluster,0,0,0,3,3,0,,,,1,0,0,1,201930,441,,,68.0
Closure_29,hunk4j,Closure,qwen,vanilla,3,0.5540,Nucleus,0,0,0,5,5,0,,,,1,0,0,1,488164,1276,,,77.48
Closure_30,hunk4j,Closure,qwen,vanilla,4,0.8159,Orbit,0,0,0,3,3,0,,,,2,0,0,2,201196,428,,,82.96
Closure_32,hunk4j,Closure,qwen,vanilla,4,0.5253,Nucleus,0,0,0,4,4,0,,,,1,0,0,1,1006198,737,,,198.1
Closure_34,hunk4j,Closure,qwen,vanilla,3,0.6586,Orbit,0,0,0,1,1,0,,,,2,0,0,2,2666858,12021,,,359.99
Closure_37,hunk4j,Closure,qwen,vanilla,2,0.3859,Sprawl,0,0,0,1,1,0,,,,2,0,0,2,201119,406,,,66.25
Closure_39,hunk4j,Closure,qwen,vanilla,2,0.3401,Nucleus,0,0,0,2,2,0,,,,1,0,0,1,348302,489,,,90.03
Closure_41,hunk4j,Closure,qwen,vanilla,2,0.3579,Cluster,0,0,0,3,3,0,,,,1,0,0,1,1892898,9025,,,226.88
Closure_43,hunk4j,Closure,qwen,vanilla,3,0.4136,Cluster,0,0,0,2,2,0,,,,1,0,0,1,4006433,7267,,,633.56
Closure_45,hunk4j,Closure,qwen,vanilla,3,0.6311,Cluster,1,0,0,1,1,0,,,,1,1,0,0,2879484,15310,,,389.64
Closure_47,hunk4j,Closure,qwen,vanilla,2,0.5038,Fragment,0,0,0,16,16,0,,,,2,0,0,2,2269747,2657,,,376.65
Closure_49,hunk4j,Closure,qwen,vanilla,3,0.5451,Cluster,0,0,0,66,66,0,,,,1,0,0,1,786063,1941,,,84.48
Closure_50,hunk4j,Closure,qwen,vanilla,2,0.3201,Nucleus,1,0,0,2,2,0,,,,1,1,0,0,4359575,15853,,,1063.82
Closure_51,hunk4j,Closure,qwen,vanilla,2,0.2796,Nucleus,1,1,0,1,0,1,,,,1,1,0,0,1595713,5190,,,230.41
Closure_53,hunk4j,Closure,qwen,vanilla,2,0.2159,Nucleus,1,1,0,1,0,1,,,,1,1,0,0,628815,3756,,,91.94
Closure_54,hunk4j,Closure,qwen,vanilla,3,0.7453,Fragment,0,0,0,3,3,0,,,,2,0,0,2,3825456,4849,,,670.81
Closure_60,hunk4j,Closure,qwen,vanilla,2,0.4113,Cluster,1,1,0,2,0,2,,,,1,1,0,0,3596376,7000,,,604.34
Closure_64,hunk4j,Closure,qwen,vanilla,2,0.4077,Cluster,1,0,1,1,0,undefined,,,,1,1,1,0,2099267,17545,,,389.03
Closure_68,hunk4j,Closure,qwen,vanilla,3,0.5748,Cluster,1,1,0,1,0,1,,,,1,1,0,0,1106809,5268,,,379.89
Closure_72,hunk4j,Closure,qwen,vanilla,2,0.3791,Orbit,0,1,0,1,0,1,,,,2,1,0,1,2009896,9662,,,384.59
Closure_74,hunk4j,Closure,qwen,vanilla,2,0.2081,Cluster,1,0,0,3,3,0,,,,1,1,0,0,2052534,14526,,,636.74
Closure_75,hunk4j,Closure,qwen,vanilla,2,0.3633,Cluster,0,0,0,1,1,0,,,,1,0,0,1,18478,128,,,7.49
Closure_76,hunk4j,Closure,qwen,vanilla,4,0.6529,Cluster,0,0,0,4,4,0,,,,1,0,0,1,335159,521,,,143.25
Closure_79,hunk4j,Closure,qwen,vanilla,2,0.3754,Orbit,0,0,0,5,5,0,,,,2,0,0,2,1240035,1414,,,321.3
Closure_80,hunk4j,Closure,qwen,vanilla,2,0.1939,Cluster,0,0,0,2,2,0,,,,1,0,0,1,330751,482,,,152.08
Closure_84,hunk4j,Closure,qwen,vanilla,3,0.4710,Cluster,0,0,1,1,0,undefined,,,,1,0,1,1,2709425,4499,,,529.88
Closure_85,hunk4j,Closure,qwen,vanilla,3,0.6454,Cluster,0,0,0,2,2,0,,,,1,0,1,1,328694,617,,,147.56
Closure_89,hunk4j,Closure,qwen,vanilla,2,0.3663,Orbit,0,0,0,8,8,0,,,,2,0,0,2,2833364,12916,,,554.9
Closure_90,hunk4j,Closure,qwen,vanilla,2,0.4665,Fragment,0,0,0,2,3,-1,,,,2,1,1,1,3395483,14901,,,674.23
Closure_98,hunk4j,Closure,qwen,vanilla,3,0.3879,Cluster,0,0,0,1,1,0,,,,1,0,1,1,314857,657,,,166.73
Closure_99,hunk4j,Closure,qwen,vanilla,2,0.5171,Nucleus,0,0,0,3,3,0,,,,1,0,1,1,295284,484,,,150.33
Closure_100,hunk4j,Closure,qwen,vanilla,2,0.3824,Cluster,0,0,0,9,9,0,,,,1,0,1,1,298026,525,,,155.46
Closure_103,hunk4j,Closure,qwen,vanilla,2,0.3851,Orbit,1,1,0,3,0,3,,,,2,2,1,0,2388717,7279,,,434.32
Closure_105,hunk4j,Closure,qwen,vanilla,2,0.2015,Nucleus,0,0,0,1,1,0,,,,1,0,1,1,18475,157,,,7.73
Closure_106,hunk4j,Closure,qwen,vanilla,2,0.4544,Fragment,0,0,0,4,4,0,,,,2,0,3,2,2464977,10423,,,370.44
Closure_108,hunk4j,Closure,qwen,vanilla,4,0.9080,Cluster,1,1,0,1,0,1,,,,1,1,1,0,1034127,5533,,,335.03
Closure_110,hunk4j,Closure,qwen,vanilla,6,0.7764,Fragment,0,0,0,2,2,0,,,,2,1,1,1,2499921,12845,,,625.62
Closure_115,hunk4j,Closure,qwen,vanilla,2,0.3925,Nucleus,0,0,0,5,5,0,,,,1,0,1,1,209563,354,,,119.94
Closure_116,hunk4j,Closure,qwen,vanilla,2,0.3688,Nucleus,0,0,0,8,8,0,,,,1,0,1,1,910846,1353,,,269.42
Closure_117,hunk4j,Closure,qwen,vanilla,2,0.0000,Nucleus,0,0,0,1,20,-19,,,,1,0,2,1,6158694,19059,,,927.28
Closure_134,hunk4j,Closure,qwen,vanilla,6,0.9513,Orbit,0,0,0,2,2,0,,,,2,0,1,2,3174915,10737,,,467.31
Closure_135,hunk4j,Closure,qwen,vanilla,3,0.6944,Fragment,0,0,0,2,2,0,,,,2,1,1,1,2661789,10375,,,440.81
Closure_136,hunk4j,Closure,qwen,vanilla,2,0.3806,Orbit,0,0,0,4,4,0,,,,2,0,1,2,18475,132,,,7.58
Closure_137,hunk4j,Closure,qwen,vanilla,10,1.1140,Orbit,0,0,0,5,5,0,,,,3,0,1,3,291309,526,,,149.34
Closure_138,hunk4j,Closure,qwen,vanilla,3,0.5721,Orbit,0,0,0,5,5,0,,,,2,1,1,1,2142751,8435,,,367.31
Closure_139,hunk4j,Closure,qwen,vanilla,4,0.5309,Cluster,0,0,0,3,3,0,,,,1,0,1,1,406763,596,,,166.02
Closure_140,hunk4j,Closure,qwen,vanilla,3,0.4613,Cluster,0,0,0,1,1,0,,,,1,0,1,1,290103,627,,,126.27
Closure_141,hunk4j,Closure,qwen,vanilla,3,0.4671,Orbit,0,0,0,8,8,0,,,,2,0,1,2,4193261,9000,,,481.76
Closure_142,hunk4j,Closure,qwen,vanilla,3,0.5527,Sprawl,0,0,0,2,2,0,,,,2,0,1,2,4942949,12243,,,719.04
Closure_143,hunk4j,Closure,qwen,vanilla,2,0.3635,Orbit,0,0,0,3,2,1,,,,2,1,1,1,2842353,9345,,,483.52
Closure_144,hunk4j,Closure,qwen,vanilla,9,1.3062,Fragment,0,0,0,84,84,0,,,,4,0,1,4,18481,128,,,7.85
Closure_147,hunk4j,Closure,qwen,vanilla,2,0.3678,Orbit,0,0,0,3,3,0,,,,2,0,1,2,905127,867,,,213.29
Closure_148,hunk4j,Closure,qwen,vanilla,16,0.6198,Orbit,0,0,0,6,6,0,,,,2,0,1,2,3082368,5994,,,526.39
Closure_149,hunk4j,Closure,qwen,vanilla,7,0.9880,Orbit,0,0,0,1,1,0,,,,4,0,1,4,18493,256,,,10.76
Closure_151,hunk4j,Closure,qwen,vanilla,3,0.2275,Cluster,1,1,0,1,0,1,,,,1,1,1,0,3663228,7112,,,846.27
Closure_153,hunk4j,Closure,qwen,vanilla,12,1.1288,Orbit,0,0,0,2,2,0,,,,2,0,1,2,371851,678,,,174.97
Closure_154,hunk4j,Closure,qwen,vanilla,6,0.8958,Orbit,0,0,0,1,1,0,,,,2,0,1,2,150419,449,,,62.47
Closure_155,hunk4j,Closure,qwen,vanilla,7,0.8895,Orbit,0,0,0,7,7,0,,,,3,0,1,3,342534,493,,,148.2
Closure_156,hunk4j,Closure,qwen,vanilla,7,0.7298,Cluster,0,0,0,2,2,0,,,,1,0,1,1,18487,228,,,8.46
Closure_157,hunk4j,Closure,qwen,vanilla,7,1.0781,Sprawl,0,0,0,12,12,0,,,,3,1,1,2,4517563,12132,,,678.31
Closure_158,hunk4j,Closure,qwen,vanilla,11,1.1637,Orbit,0,0,0,2,2,0,,,,3,0,1,3,3278354,5414,,,693.9
Closure_160,hunk4j,Closure,qwen,vanilla,2,0.0000,Nucleus,0,0,0,1,2,-1,,,,1,0,2,1,2652198,13502,,,617.89
Closure_162,hunk4j,Closure,qwen,vanilla,6,0.9989,Orbit,0,0,0,1,1,0,,,,2,0,1,2,202228,441,,,143.03
Closure_163,hunk4j,Closure,qwen,vanilla,18,0.7487,Orbit,0,0,0,3,3,0,,,,2,0,1,2,202050,587,,,146.11
Closure_164,hunk4j,Closure,qwen,vanilla,2,0.1318,Nucleus,0,0,0,3,3,0,,,,1,0,1,1,1748956,2317,,,362.27
Closure_165,hunk4j,Closure,qwen,vanilla,10,1.1176,Orbit,0,0,0,1,1,0,,,,4,0,1,4,32452,242,,,11.48
Closure_167,hunk4j,Closure,qwen,vanilla,6,1.0522,Fragment,0,0,0,3,3,0,,,,2,0,1,2,2870854,12130,,,576.55
Closure_169,hunk4j,Closure,qwen,vanilla,21,1.4079,Orbit,0,0,0,2,2,0,,,,6,1,1,5,1756601,8902,,,480.68
Closure_171,hunk4j,Closure,qwen,vanilla,2,0.3635,Orbit,0,0,0,3,3,0,,,,2,1,1,1,2232276,8240,,,617.99
Closure_173,hunk4j,Closure,qwen,vanilla,2,0.3657,Orbit,0,0,0,3,3,0,,,,2,1,1,1,2862686,11506,,,730.84
Closure_174,hunk4j,Closure,qwen,vanilla,7,1.0005,Orbit,0,0,0,3,3,0,,,,3,0,1,3,870241,884,,,2742.07
Closure_175,hunk4j,Closure,qwen,vanilla,4,0.5506,Cluster,1,0,0,5,23,-18,,,,1,1,1,0,5688466,16943,,,888.58
Closure_176,hunk4j,Closure,qwen,vanilla,3,0.1168,Nucleus,1,1,0,1,0,1,,,,1,1,1,0,1869578,8064,,,464.1
Codec_1,hunk4j,Codec,qwen,vanilla,3,0.3572,Orbit,1,1,0,0,0,0,,,,3,3,1,0,1909861,4169,,,274.49
Codec_6,hunk4j,Codec,qwen,vanilla,3,0.4685,Nucleus,1,0,0,1,4,-3,,,,1,1,1,0,3150865,21813,,,652.88
Codec_8,hunk4j,Codec,qwen,vanilla,2,0.3380,Orbit,0,0,0,1,1,0,,,,2,1,4,1,2732272,18149,,,471.54
Codec_11,hunk4j,Codec,qwen,vanilla,7,0.4740,Cluster,1,0,0,5,4,1,,,,1,1,1,0,1376615,9420,,,272.33
Codec_12,hunk4j,Codec,qwen,vanilla,2,0.0000,Cluster,0,0,0,12,2,10,,,,1,0,3,1,1839358,9410,,,303.98
Codec_13,hunk4j,Codec,qwen,vanilla,3,0.5858,Sprawl,0,1,0,2,0,2,,,,3,1,1,2,1141308,3960,,,186.52
Codec_14,hunk4j,Codec,qwen,vanilla,5,0.7006,Orbit,0,1,0,1,0,1,,,,6,0,2,6,1665841,7039,,,289.71
Collections_25,hunk4j,Collections,qwen,vanilla,3,0.0784,Cluster,0,1,0,1,0,1,,,,1,0,2,1,613082,3120,,,128.09
Compress_2,hunk4j,Compress,qwen,vanilla,6,0.5406,Cluster,1,0,0,1,1,0,,,,1,1,3,0,2330029,24714,,,530.02
Compress_3,hunk4j,Compress,qwen,vanilla,4,0.5396,Cluster,0,0,0,1,1,0,,,,1,0,1,1,18486,217,,,7.62
Compress_4,hunk4j,Compress,qwen,vanilla,4,0.3766,Sprawl,0,0,0,10,10,0,,,,4,0,1,4,3762811,9480,,,513.04
Compress_6,hunk4j,Compress,qwen,vanilla,2,0.4138,Cluster,1,1,0,1,0,1,,,,1,1,0,0,536966,3805,,,100.39
Compress_9,hunk4j,Compress,qwen,vanilla,2,0.2798,Cluster,1,0,0,1,1,0,,,,1,1,1,0,2444392,17686,,,426.68
Compress_10,hunk4j,Compress,qwen,vanilla,2,0.2093,Nucleus,0,0,0,1,1,0,,,,1,0,1,1,1778270,10255,,,287.66
Compress_11,hunk4j,Compress,qwen,vanilla,2,0.3961,Nucleus,1,1,0,1,0,1,,,,1,1,0,0,770337,3445,,,158.76
Compress_20,hunk4j,Compress,qwen,vanilla,6,0.5219,Cluster,1,0,0,1,1,0,,,,1,1,0,0,2032539,8742,,,341.96
Compress_22,hunk4j,Compress,qwen,vanilla,7,0.8540,Cluster,0,0,0,1,1,0,,,,1,0,0,1,832780,8526,,,196.02
Compress_29,hunk4j,Compress,qwen,vanilla,14,0.8019,Sprawl,0,0,0,3,3,0,,,,7,0,1,7,1683469,9893,,,267.43
Compress_33,hunk4j,Compress,qwen,vanilla,3,0.4669,Sprawl,0,1,0,1,0,1,,,,2,1,0,1,1365617,5240,,,233.98
Compress_34,hunk4j,Compress,qwen,vanilla,2,0.3288,Cluster,1,0,0,1,1,0,,,,1,1,0,0,3511238,23507,,,707.21
